,Unnamed: 0_df1,class_df1,0_df1,1_df1,2_df1,3_df1,4_df1,image_id,conf_score_df1,iou_score_df1,predicted_class_df1,ispion_df1,ispionpred_df1,result_df1,detected_df1,id,Unnamed: 0_df2,class_df2,0_df2,1_df2,2_df2,3_df2,4_df2,conf_score_df2,iou_score_df2,predicted_class_df2,ispion_df2,ispionpred_df2,result_df2,detected_df2,difference
2875,38275,4,0.0,0.0,0.0,0.0,0.9959999918937684,12296,0.9549040198326112,0.7142857142857143,4,1,1,TP,1,0,41266,4,0.0021975666750222,0.0236028600484132,0.0167562197893857,0.0264299921691417,0.9161018133163452,0.9161018133163452,0.5454545617103577,4,1,1,TP,1,1.0872153918003795
2876,38288,4,0.0020000000949949,0.0,0.0,0.0,0.9980000257492064,12299,0.9819830060005188,1.0,4,1,1,TP,1,1,41279,4,0.0421053208410739,0.021892437711358,0.2655873298645019,0.0690422728657722,0.5394325256347656,0.5394325256347656,0.800000011920929,4,1,1,TP,1,1.8500924180922005
2877,38295,4,0.0,0.003000000026077,0.0,0.0,0.9819999933242798,12302,0.9410359859466552,0.9166666666666666,4,1,1,TP,1,0,41286,4,0.0039451313205063,0.0460923798382282,0.0330370552837848,0.0077445646747946,0.7868692874908447,0.7868692874908447,0.6470588445663452,4,1,1,TP,1,1.2479836345572268
2878,38306,4,0.0,0.003000000026077,0.0040000001899898,0.0,0.9679999947547911,12305,0.9037299752235411,0.875,4,1,1,TP,1,0,41297,4,0.0476151034235954,0.1469822078943252,0.1224525496363639,0.0543981194496154,0.3471230268478393,0.3471230268478393,0.5,4,1,1,TP,1,2.788636650080584
2879,38307,4,0.0,0.0010000000474974,0.0,0.0,0.9879999756813048,12306,0.9637619853019714,1.0,4,1,1,TP,1,0,41298,4,0.0410015136003494,0.0794004946947097,0.0564519353210926,0.1336472779512405,0.6638368368148804,0.6638368368148804,0.8333333134651184,4,1,1,TP,1,1.4883174914211963
2880,38373,4,0.0,0.003000000026077,0.0,0.0,0.9919999837875366,12330,0.9513270258903505,0.9,4,1,1,TP,1,0,41381,4,7.699434354435652e-05,0.0503624267876148,0.0116487620398402,0.0007761764572933,0.932638943195343,0.932638943195343,0.604651153087616,4,1,1,TP,1,1.063648468708389
2881,38377,4,0.0,0.0,0.003000000026077,0.0,0.9459999799728394,12331,0.9091230034828186,1.0,4,1,1,TP,1,0,41385,4,0.0034034869167953,0.0093792248517274,0.6074597239494324,0.0306225456297397,0.2429436147212982,0.6074597239494324,0.5454545617103577,2,1,0,FN,1,3.8939075680506297
2882,38395,4,0.0,0.0020000000949949,0.0,0.0,0.962000012397766,12336,0.906374990940094,1.0,4,1,1,TP,1,0,41403,4,0.0005484136636368,0.0017996237147599,0.0169466659426689,0.0043822871521115,0.926568865776062,0.926568865776062,0.5,4,1,1,TP,1,1.0382390860845816
2883,38403,4,0.0,0.0020000000949949,0.0010000000474974,0.0,0.9850000143051147,12339,0.9546459913253784,1.0,4,1,1,TP,1,0,41416,4,0.0259766317903995,0.1703538298606872,0.329723984003067,0.0290882978588342,0.3879177868366241,0.3879177868366241,0.75,4,1,1,TP,1,2.539197860292904
2884,38411,4,0.0,0.0,0.0,0.0,0.9789999723434448,12341,0.9344339966773988,1.0,4,1,1,TP,1,1,41424,4,0.0012500042794272,0.002966716652736,0.223526656627655,0.0121379885822534,0.5232155919075012,0.5232155919075012,0.5,4,1,1,TP,1,1.8711215557898
2885,38449,4,0.0,0.0,0.0,0.0,0.9990000128746032,12355,0.980998992919922,0.8,4,1,1,TP,1,0,41472,4,0.0168411470949649,0.0186009351164102,0.335410475730896,0.063988983631134,0.5464086532592773,0.5464086532592773,0.6666666865348816,4,1,1,TP,1,1.8283019621224152
2886,38451,4,0.0020000000949949,0.0,0.0,0.0,0.996999979019165,12356,0.9726139903068542,0.8571428571428571,4,1,1,TP,1,1,41474,4,0.0311576314270496,0.0531541556119918,0.0228111948817968,0.0641914904117584,0.8012663722038269,0.8012663722038269,0.8571428656578064,4,1,1,TP,1,1.2442803212581937
2887,38468,4,0.0,0.0040000001899898,0.0,0.0,0.9919999837875366,12361,0.9539380073547364,0.875,4,1,1,TP,1,1,41491,4,0.0038982399273663,0.1417691260576248,0.04658093303442,0.00974200386554,0.770989716053009,0.770989716053009,0.5882353186607361,4,1,1,TP,1,1.2866578673266404
2888,38481,4,0.0,0.0040000001899898,0.0,0.0,0.9860000014305116,12365,0.935256004333496,0.8421052631578947,4,1,1,TP,1,2,41504,4,0.000685274018906,0.0231021493673324,0.0081547321751713,0.0045509412884712,0.9441278576850892,0.9441278576850892,0.5185185074806213,4,1,1,TP,1,1.0443500775923389
2889,38502,4,0.0,0.0010000000474974,0.0,0.0,0.9980000257492064,12372,0.9407659769058228,1.0,4,1,1,TP,1,0,41525,4,0.0018339796224609,0.0099440002813935,0.009240448474884,0.0028667878359556,0.8371636867523193,0.8371636867523193,0.7586206793785095,4,1,1,TP,1,1.1921205393187004
2890,38510,4,0.0,0.0,0.0,0.0,0.9959999918937684,12374,0.9846590161323548,0.8333333333333334,4,1,1,TP,1,0,41533,4,0.0065072551369667,0.1044676750898361,0.0312199965119361,0.0232546366751194,0.763418972492218,0.763418972492218,0.625,4,1,1,TP,1,1.304657111994844
2891,38533,4,0.0,0.0,0.0010000000474974,0.0,0.9430000185966492,12382,0.8828669786453247,0.6,4,1,1,TP,1,0,41565,4,0.0010108575224876,0.0007157997461035,0.0011035095667466,0.012357784435153,0.7040514945983887,0.7040514945983887,0.529411792755127,4,1,1,TP,1,1.3393906920609033
2892,38581,4,0.0,0.0,0.0,0.0,0.9990000128746032,12400,0.964801013469696,0.8333333333333334,4,1,1,TP,1,0,41624,4,0.0022638426162302,0.0181983783841133,0.0120472116395831,0.04921305924654,0.8883256912231445,0.8883256912231445,0.5,4,1,1,TP,1,1.1245875502025278
2893,38584,4,0.0,0.0,0.0010000000474974,0.0,0.996999979019165,12401,0.9542660117149352,1.0,4,1,1,TP,1,0,41627,4,0.0009893113747239,0.003829326480627,0.0705512538552284,0.3700689077377319,0.4957381784915924,0.4957381784915924,0.5454545617103577,4,1,1,TP,1,2.0111422163465145
2894,38588,4,0.0,0.0040000001899898,0.0020000000949949,0.0,0.9869999885559082,12402,0.9572190046310424,1.0,4,1,1,TP,1,0,41631,4,0.0013402787735685,0.0686639174818992,0.2915772497653961,0.009581902064383,0.6080918312072754,0.6080918312072754,0.5,4,1,1,TP,1,1.6231100927574826
2895,38595,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9940000176429749,12404,0.9591180086135864,0.8,4,1,1,TP,1,0,41638,4,0.0006793636712245,0.0066073178313672,0.3359854519367218,0.0038451813161373,0.6251019835472107,0.6251019835472107,0.5,4,1,1,TP,1,1.5901405591491027
2896,38643,4,0.0,0.0010000000474974,0.003000000026077,0.0,0.9240000247955322,12420,0.8874030113220215,0.8,4,1,1,TP,1,0,41689,4,0.0187030266970396,0.0341756232082843,0.7110052704811096,0.0151097364723682,0.144109696149826,0.7110052704811096,0.6875,2,1,0,FN,1,6.411782478778392
2897,38656,4,0.0,0.0,0.0010000000474974,0.0,0.99099999666214,12423,0.9517750144004822,0.9,4,1,1,TP,1,1,41702,4,0.0115656182169914,0.0479238033294677,0.5828178524971008,0.0068946331739425,0.3135576546192169,0.5828178524971008,0.7647058963775635,2,1,0,FN,1,3.1605032824524923
2898,38658,3,0.0010000000474974,0.003000000026077,0.0,0.0,0.9900000095367432,12424,0.9597409963607788,0.8888888888888888,4,0,1,FP,1,0,41703,1,0.0347596332430839,0.0071548465639352,0.3668834269046783,0.2175849378108978,0.1842999011278152,0.3668834269046783,0.5,2,0,0,TN,1,5.371679547728899
2899,38707,4,0.0,0.0,0.003000000026077,0.0,0.9919999837875366,12437,0.9372609853744508,0.9285714285714286,4,1,1,TP,1,0,41753,4,1.846746636147145e-05,0.001636381377466,0.2558713257312774,0.0004445908416528,0.7148940563201904,0.7148940563201904,0.5714285969734192,4,1,1,TP,1,1.3876181722557708
2900,38715,4,0.0040000001899898,0.0,0.0010000000474974,0.0,0.8339999914169312,12439,0.8149160146713257,0.875,4,1,1,TP,1,0,41761,4,0.0031662948895245,0.0075722644105553,0.110230877995491,0.0594445951282978,0.7630221247673035,0.7630221247673035,0.7142857313156128,4,1,1,TP,1,1.093022029566015
2901,38749,4,0.0,0.0020000000949949,0.0,0.0,0.9789999723434448,12449,0.925233006477356,0.9333333333333332,4,1,1,TP,1,0,41795,4,0.0003328720631543,0.0662864744663238,0.0023505087010562,0.0018687644042074,0.8564652800559998,0.8564652800559998,0.5737704634666443,4,1,1,TP,1,1.1430702389703797
2902,38753,4,0.0,0.0,0.0,0.0,0.9990000128746032,12450,0.9752560257911682,1.0,4,1,1,TP,1,0,41799,4,0.0036641911137849,0.0143300602212548,0.1054119244217872,0.0134942242875695,0.5318706631660461,0.5318706631660461,0.5,4,1,1,TP,1,1.8782762089713578
2903,38760,4,0.003000000026077,0.0,0.0,0.0,0.9950000047683716,12453,0.9741960167884828,0.7142857142857143,4,1,1,TP,1,0,41809,4,0.0093103805556893,0.0127670690417289,0.0045460760593414,0.0774902701377868,0.8662775158882141,0.8662775158882141,0.5600000023841858,4,1,1,TP,1,1.148592669807637
2904,38788,4,0.003000000026077,0.0,0.0,0.0,0.9879999756813048,12461,0.9429510235786438,1.0,4,1,1,TP,1,0,41837,4,0.0173828620463609,0.0991158112883567,0.0199227482080459,0.1051936596632003,0.7396959066390991,0.7396959066390991,0.7272727489471436,4,1,1,TP,1,1.335683984206978
2905,38800,4,0.0280000008642673,0.0,0.0,0.0,0.9670000076293944,12465,0.9535290002822876,1.0,4,1,1,TP,1,0,41849,4,0.0126765081658959,0.016322523355484,0.0212853532284498,0.0389386676251888,0.6376636028289795,0.6376636028289795,0.5,4,1,1,TP,1,1.5164735815864694
2906,38812,4,0.0,0.0,0.0,0.0,0.9980000257492064,12469,0.966156005859375,0.75,4,1,1,TP,1,0,41861,4,0.0006255480693653,0.0268824137747287,0.0461217798292636,0.0095920581370592,0.9094847440719604,0.9094847440719604,0.6000000238418579,4,1,1,TP,1,1.0973246470094087
2907,38814,4,0.0010000000474974,0.0,0.0,0.0,0.9879999756813048,12470,0.9617140293121338,1.0,4,1,1,TP,1,0,41863,4,0.0084266951307654,0.0529565960168838,0.0340051241219043,0.0401426777243614,0.8128119707107544,0.8128119707107544,0.6666666865348816,4,1,1,TP,1,1.2155332491195463
2908,38832,4,0.0010000000474974,0.0,0.0020000000949949,0.0,0.921999990940094,12475,0.8542580008506775,0.8,4,1,1,TP,1,0,41881,4,0.000587765360251,0.0007673805230297,0.0107698123902082,0.0197707526385784,0.8551149368286133,0.8551149368286133,0.5405405163764954,4,1,1,TP,1,1.0782176187443748
2909,38849,4,0.0,0.0,0.0,0.0,0.9980000257492064,12479,0.9525949954986572,1.0,4,1,1,TP,1,1,41898,4,0.0038215315435081,0.0157532803714275,0.0352380871772766,0.0045347027480602,0.6983384490013123,0.6983384490013123,0.7142857313156128,4,1,1,TP,1,1.4291065130044573
2910,38855,4,0.0,0.0010000000474974,0.0,0.0,0.996999979019165,12482,0.948635995388031,0.8333333333333334,4,1,1,TP,1,0,41907,4,0.0024120728485286,0.026496497914195,0.009675514884293,0.0442072860896587,0.8944221138954163,0.8944221138954163,0.625,4,1,1,TP,1,1.1146861907036247
2911,38889,4,0.0,0.0,0.003000000026077,0.003000000026077,0.9120000004768372,12493,0.8491309881210327,0.5555555555555556,4,1,1,TP,1,0,41945,4,0.0027307546697556,0.0303553715348243,0.0574841201305389,0.0589969307184219,0.7776592969894409,0.7776592969894409,0.6451612710952759,4,1,1,TP,1,1.1727500770677732
2912,38904,4,0.0010000000474974,0.0,0.0,0.0,0.9980000257492064,12497,0.9753829836845398,1.0,4,1,1,TP,1,0,41959,4,0.0116076292470097,0.0213296934962272,0.3039791584014892,0.1293961852788925,0.5226390957832336,0.5226390957832336,0.800000011920929,4,1,1,TP,1,1.9095395537786755
2913,38929,4,0.0,0.0,0.0010000000474974,0.0,0.9959999918937684,12507,0.985198974609375,1.0,4,1,1,TP,1,0,41987,4,0.0019190988969057,0.0094720032066106,0.7405735850334167,0.0267831161618232,0.2032368034124374,0.7405735850334167,0.800000011920929,2,1,0,FN,1,4.900687154936902
2914,38939,4,0.0,0.0,0.0,0.0,0.9980000257492064,12512,0.9697070121765136,1.0,4,1,1,TP,1,0,42003,4,0.0009298921795561,0.0180802308022975,0.0097611807286739,0.0063604689203202,0.9565935730934144,0.9565935730934144,0.699999988079071,4,1,1,TP,1,1.0432853134501967
2915,38947,4,0.0010000000474974,0.0,0.0,0.0,0.9959999918937684,12514,0.9378910064697266,0.75,4,1,1,TP,1,1,42011,4,0.0048756985925138,0.0246749520301818,0.1538570374250412,0.023747406899929,0.7266827821731567,0.7266827821731567,0.5,4,1,1,TP,1,1.370611794207115
2916,38977,4,0.0010000000474974,0.0,0.0,0.0,0.9980000257492064,12522,0.986989974975586,1.0,4,1,1,TP,1,1,42041,4,0.0017617759294807,0.0180556885898113,0.0392726622521877,0.0070652426220476,0.837776243686676,0.837776243686676,0.5714285969734192,4,1,1,TP,1,1.1912488964326056
2917,38993,4,0.0,0.0010000000474974,0.0,0.0,0.9990000128746032,12528,0.9617329835891724,1.0,4,1,1,TP,1,0,42060,4,0.0154427913948893,0.1302961707115173,0.1707531660795211,0.0456889644265174,0.6172974109649658,0.6172974109649658,0.75,4,1,1,TP,1,1.6183447316147914
2918,38996,4,0.0020000000949949,0.0,0.0,0.0,0.996999979019165,12529,0.9513660073280334,0.9090909090909092,4,1,1,TP,1,0,42063,4,0.0022313646040856,0.0214142743498086,0.0150555726140737,0.0152784222736954,0.9243851900100708,0.9243851900100708,0.7027027010917664,4,1,1,TP,1,1.0785546867191838
2919,39009,4,0.0,0.0049999998882412,0.0010000000474974,0.0,0.9869999885559082,12534,0.9362750053405762,0.9,4,1,1,TP,1,0,42079,4,0.0010067966068163,0.6777971386909485,0.0028492230921983,0.002414524089545,0.3106083571910858,0.6777971386909485,0.5625,1,1,0,FN,1,3.177635004677956
2920,39044,4,0.0,0.0,0.0,0.0,0.9980000257492064,12547,0.9404379725456238,0.5714285714285714,4,1,1,TP,1,0,42122,4,0.0125719169154763,0.0442794896662235,0.1160177439451217,0.1739950776100158,0.4984422624111175,0.4984422624111175,0.5,4,1,1,TP,1,2.0022379742070333
2921,39052,4,0.0,0.0,0.0,0.0,0.996999979019165,12549,0.9656140208244324,1.0,4,1,1,TP,1,0,42130,4,0.0026531373150646,0.0130700450390577,0.1866632550954818,0.0344000346958637,0.7512141466140747,0.7512141466140747,0.6666666865348816,4,1,1,TP,1,1.327184776155925
2922,39068,4,0.0,0.0040000001899898,0.0,0.0,0.99099999666214,12554,0.9459409713745116,1.0,4,1,1,TP,1,0,42146,4,0.0494397766888141,0.1349707096815109,0.0320752821862697,0.1798173785209655,0.5366145968437195,0.5366145968437195,0.5,4,1,1,TP,1,1.8467630259986259
2923,39121,4,0.0010000000474974,0.0,0.0,0.0,0.9990000128746032,12567,0.980629026889801,1.0,4,1,1,TP,1,1,42199,4,0.016682231798768,0.0600400567054748,0.2294477671384811,0.0541523210704326,0.635116457939148,0.635116457939148,0.9090909361839294,4,1,1,TP,1,1.5729398921832376
2924,39128,4,0.0,0.0,0.0089999996125698,0.0,0.9359999895095824,12569,0.905809998512268,0.6,4,1,1,TP,1,1,42206,4,0.0125681338831782,0.0099529866129159,0.4009252488613128,0.0469674244523048,0.3754979968070984,0.4009252488613128,0.5,2,1,0,FN,1,2.49268970132596
2925,39140,1,0.0,0.0040000001899898,0.0010000000474974,0.0,0.9879999756813048,12574,0.9595990180969238,1.0,4,0,1,FP,1,0,42221,1,0.0008216641144827,0.050181146711111,0.5488494038581848,0.0023220693692564,0.3119752109050751,0.5488494038581848,0.5,2,0,0,TN,1,3.166918207427462
2926,39143,1,0.0,0.0040000001899898,0.0010000000474974,0.0,0.9929999709129332,12575,0.937723994255066,1.0,4,0,1,FP,1,0,42224,1,0.000434551591752,0.0358491837978363,0.0396875366568565,0.0036099483259022,0.8959701061248779,0.8959701061248779,0.5384615659713745,4,0,1,FP,1,1.1082958729591046
2927,39161,0,0.0080000003799796,0.0,0.0,0.0,0.99099999666214,12582,0.9503430128097534,0.6,4,0,1,FP,1,0,42246,0,0.0363822467625141,0.0399042516946792,0.1665185391902923,0.1773842573165893,0.5456277132034302,0.5456277132034302,0.6000000238418579,4,0,1,FP,1,1.8162567125556883
2928,39174,4,0.0,0.0,0.0,0.0,0.9990000128746032,12585,0.9712380170822144,0.9,4,1,1,TP,1,2,42259,4,0.0118243098258972,0.0418651849031448,0.1750466525554657,0.0111521575599908,0.7521348595619202,0.7521348595619202,0.9285714030265808,4,1,1,TP,1,1.3282192683589606
2929,39185,4,0.0,0.0020000000949949,0.0040000001899898,0.0,0.953000009059906,12589,0.9341779947280884,1.0,4,1,1,TP,1,0,42270,4,0.0462874807417392,0.044997040182352,0.500663161277771,0.2001478821039199,0.1631937474012375,0.500663161277771,0.7368420958518982,2,1,0,FN,1,5.839684572698767
2930,39198,1,0.0,0.0280000008642673,0.0,0.0,0.9649999737739564,12593,0.9221749901771544,1.0,4,0,1,FP,1,0,42286,1,0.01164411008358,0.2961126565933227,0.0053423433564603,0.0163672138005495,0.6526349782943726,0.6526349782943726,0.695652186870575,4,0,1,FP,1,1.478621290412496
2931,39225,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9940000176429749,12605,0.968612015247345,1.0,4,1,1,TP,1,1,42316,4,0.0334012731909751,0.2538983225822449,0.1352584660053253,0.0651805400848388,0.4883332550525665,0.4883332550525665,0.5600000023841858,4,1,1,TP,1,2.0354952429688122
2932,39226,4,0.0,0.003000000026077,0.0010000000474974,0.0,0.9919999837875366,12606,0.9432010054588318,0.8333333333333334,4,1,1,TP,1,0,42317,4,0.0267429575324058,0.0730823576450347,0.2041773647069931,0.0438909456133842,0.5607870817184448,0.5607870817184448,0.625,4,1,1,TP,1,1.768942288662761
2933,39229,4,0.0,0.003000000026077,0.0010000000474974,0.0,0.99099999666214,12607,0.9605200290679932,1.0,4,1,1,TP,1,0,42320,4,0.0052220970392227,0.0497747659683227,0.3204196095466614,0.0238224416971206,0.5755507349967957,0.5755507349967957,0.5555555820465088,4,1,1,TP,1,1.721829087174491
2934,39238,4,0.0,0.0,0.0,0.0,0.9959999918937684,12609,0.9703590273857116,0.8,4,1,1,TP,1,1,42329,4,0.0018410006305202,0.0079195564612746,0.2008911222219467,0.0188146252185106,0.7249682545661926,0.7249682545661926,0.5714285969734192,4,1,1,TP,1,1.373853248911921
2935,39242,4,0.0010000000474974,0.0,0.0020000000949949,0.0,0.9710000157356262,12610,0.9474130272865297,1.0,4,1,1,TP,1,0,42333,4,0.0085579883307218,0.0167259275913238,0.0466792806982994,0.1955739259719848,0.6383193731307983,0.6383193731307983,0.5714285969734192,4,1,1,TP,1,1.521182117617881
2936,39273,4,0.0070000002160668,0.0,0.0010000000474974,0.0,0.8840000033378601,12619,0.8534500002861023,0.8,4,1,1,TP,1,0,42364,4,0.0318756252527236,0.0079657901078462,0.0039883069694042,0.1995061188936233,0.6681212782859802,0.6681212782859802,0.5,4,1,1,TP,1,1.3231130815137366
2937,39303,4,0.0,0.0,0.0,0.0,0.9990000128746032,12626,0.9730719923973083,0.6666666666666666,4,1,1,TP,1,0,42394,4,0.0002116061659762,0.0023130045738071,0.2386727184057235,0.0041825785301625,0.7398905158042908,0.7398905158042908,0.6363636255264282,4,1,1,TP,1,1.35019978163749
2938,39352,4,0.0,0.0010000000474974,0.0040000001899898,0.0,0.9760000109672546,12642,0.9399269819259644,1.0,4,1,1,TP,1,1,42447,4,0.0096065262332558,0.0308783408254385,0.5536447167396545,0.0477956533432006,0.2686460614204407,0.5536447167396545,0.625,2,1,0,FN,1,3.633033016775853
2939,39355,4,0.0,0.0,0.0010000000474974,0.0,0.9980000257492064,12643,0.9717299938201904,0.8333333333333334,4,1,1,TP,1,1,42450,4,0.0051446002908051,0.031384740024805,0.0552323907613754,0.0059624505229294,0.8740605115890503,0.8740605115890503,0.625,4,1,1,TP,1,1.141797407063766
2940,39370,4,0.0,0.0020000000949949,0.0,0.0,0.9959999918937684,12647,0.9579700231552124,0.8,4,1,1,TP,1,1,42465,4,0.0038892731536179,0.0304110404103994,0.1255489289760589,0.0219245348125696,0.7985314726829529,0.7985314726829529,0.6764705777168274,4,1,1,TP,1,1.247289588408268
2941,39376,4,0.0,0.0,0.0,0.0,0.9959999918937684,12649,0.9468770027160645,1.0,4,1,1,TP,1,0,42471,4,0.0061827162280678,0.0297608040273189,0.0067385099828243,0.1026989221572876,0.8238062262535095,0.8238062262535095,0.8529411554336548,4,1,1,TP,1,1.209022170690987
2942,39388,4,0.0,0.0040000001899898,0.0,0.0,0.99099999666214,12652,0.941224992275238,1.0,4,1,1,TP,1,0,42483,4,0.0018010877538472,0.0264928080141544,0.0188445094972848,0.0030416205991059,0.8694952130317688,0.8694952130317688,0.78125,4,1,1,TP,1,1.1397417510864798
2943,39389,4,0.0,0.0070000002160668,0.0,0.0,0.9739999771118164,12653,0.9344339966773988,1.0,4,1,1,TP,1,0,42484,4,0.0157825574278831,0.333508551120758,0.0203617718070745,0.0505076497793197,0.5572112202644348,0.5572112202644348,0.760869562625885,4,1,1,TP,1,1.74799060336507
2944,39402,1,0.0,0.0010000000474974,0.0140000004321336,0.0,0.915000021457672,12657,0.8538029789924622,0.7777777777777778,4,0,1,FP,1,0,42497,1,0.1433142721652984,0.5167161226272583,0.0317219011485576,0.0969532877206802,0.1866380721330642,0.5167161226272583,0.5348837375640869,1,0,0,TN,1,4.902536824348035
2945,39410,4,0.0,0.0,0.0,0.0,0.9980000257492064,12659,0.9628509879112244,1.0,4,1,1,TP,1,1,42505,4,0.0012203207006677,0.0123297814279794,0.0225614067167043,0.1302297860383987,0.7950148582458496,0.7950148582458496,0.5,4,1,1,TP,1,1.2553224828416802
2946,39423,4,0.0,0.0010000000474974,0.0,0.0,0.99099999666214,12664,0.9498479962348938,1.0,4,1,1,TP,1,0,42518,4,0.0171099957078695,0.0325509794056415,0.2331361025571823,0.0917000025510788,0.5580334067344666,0.5580334067344666,0.8214285969734192,4,1,1,TP,1,1.7758793375137403
2947,39475,4,0.0,0.0,0.0,0.0,0.962000012397766,12680,0.9074270129203796,0.8571428571428571,4,1,1,TP,1,0,42588,4,0.0001972203463083,0.0012265213299542,0.0548815056681633,0.0039829215966165,0.8734974265098572,0.8734974265098572,0.6000000238418579,4,1,1,TP,1,1.1013198015265246
2948,39500,4,0.0,0.0,0.0,0.0,0.9729999899864196,12688,0.9536929726600648,1.0,4,1,1,TP,1,0,42613,4,0.0036072167567908,0.0114330695942044,0.0645024180412292,0.0434507243335247,0.8297576308250427,0.8297576308250427,0.6363636255264282,4,1,1,TP,1,1.1726315659416695
2949,39503,4,0.0010000000474974,0.0,0.003000000026077,0.0,0.9100000262260436,12689,0.884585976600647,1.0,4,1,1,TP,1,0,42616,4,0.0036368344444781,0.0076214019209146,0.49931401014328,0.0863288640975952,0.3226062655448913,0.49931401014328,0.6153846383094788,2,1,0,FN,1,2.8207760462712255
2950,39530,4,0.0,0.0040000001899898,0.0,0.0,0.9769999980926514,12697,0.9496840238571168,0.875,4,1,1,TP,1,0,42643,4,0.0174715667963027,0.3249615132808685,0.026629164814949,0.0669467523694038,0.5177029371261597,0.5177029371261597,0.5882353186607361,4,1,1,TP,1,1.8871826447732998
2951,39539,4,0.0,0.0070000002160668,0.0040000001899898,0.0,0.9559999704360962,12699,0.9138929843902588,0.7777777777777778,4,1,1,TP,1,1,42651,2,0.0040073967538774,0.0133982291445136,0.3075942099094391,0.0994800999760627,0.3707010447978973,0.3707010447978973,0.5245901346206665,4,0,1,FP,1,2.5788974265160176
2952,39540,1,0.0,0.0,0.0040000001899898,0.0,0.9300000071525574,12700,0.8940849900245667,0.8571428571428571,4,0,1,FP,1,0,42653,1,0.0062685534358024,0.6803257465362549,0.0213862992823123,0.0212410949170589,0.2508398592472076,0.6803257465362549,0.5,1,0,0,TN,1,3.7075447655869724
2953,39547,4,0.0,0.0010000000474974,0.0,0.0,0.99099999666214,12702,0.957148015499115,1.0,4,1,1,TP,1,0,42660,4,0.0004512539308052,0.0033249871339648,0.5057898163795471,0.0021954555995762,0.2480505555868148,0.5057898163795471,0.5714285969734192,2,1,0,FN,1,3.995153303800207
2954,39550,4,0.0010000000474974,0.0,0.0010000000474974,0.0,0.9760000109672546,12703,0.9585229754447936,1.0,4,1,1,TP,1,0,42663,4,0.0012042879825457,0.003580265911296,0.0888661742210388,0.0110033610835671,0.8752496838569641,0.8752496838569641,0.6666666865348816,4,1,1,TP,1,1.1151103838921872
2955,39554,4,0.0,0.0020000000949949,0.0,0.0,0.9929999709129332,12704,0.9496099948883056,1.0,4,1,1,TP,1,2,42667,4,0.0369787588715553,0.0408515371382236,0.2299634218215942,0.2339988052845001,0.4150204062461853,0.4150204062461853,0.75,4,1,1,TP,1,2.3926533634683427
2956,39556,2,0.0,0.0,0.0040000001899898,0.0,0.9850000143051147,12705,0.934660017490387,0.6,4,0,1,FP,1,1,42671,4,0.0160594303160905,0.0076448740437626,0.3252028822898865,0.134161502122879,0.1671376526355743,0.3252028822898865,0.5,2,1,0,FN,1,5.893345986214138
2957,39562,4,0.0010000000474974,0.0,0.0,0.0,0.996999979019165,12707,0.944670021533966,1.0,4,1,1,TP,1,0,42675,4,0.0023240149021148,0.0053067770786583,0.0370321981608867,0.0330247245728969,0.8828292489051819,0.8828292489051819,0.6000000238418579,4,1,1,TP,1,1.1293236832100535
2958,39569,3,0.0010000000474974,0.0280000008642673,0.0010000000474974,0.0109999999403953,0.7519999742507935,12709,0.6986340284347534,0.6470588235294118,4,0,1,FP,1,0,42682,3,0.0651412531733512,0.0283507946878671,0.0339500047266483,0.6857897043228149,0.1484318226575851,0.6857897043228149,0.5,3,0,0,TN,1,5.066298862243103
2959,39594,4,0.0010000000474974,0.0,0.0,0.0,0.975000023841858,12718,0.9580339789390564,1.0,4,1,1,TP,1,3,42713,4,0.0474766120314598,0.0806054174900055,0.1186402291059494,0.1031078025698661,0.4818894267082214,0.4818894267082214,0.6666666865348816,4,1,1,TP,1,2.0232857784452065
2960,39597,4,0.0,0.0,0.0020000000949949,0.0,0.9739999771118164,12719,0.9452340006828308,0.6,4,1,1,TP,1,2,42716,4,0.0061566666699945,0.0116953765973448,0.5372793674468994,0.0408838801085948,0.2776759266853332,0.5372793674468994,0.5,2,1,0,FN,1,3.5076860595681696
2961,39611,4,0.0,0.0,0.0,0.0010000000474974,0.9089999794960022,12724,0.8752740025520325,1.0,4,1,1,TP,1,0,42730,4,0.0079725692048668,0.76666259765625,0.0025297789834439,0.0053530349396169,0.2069204002618789,0.76666259765625,0.7200000286102295,1,1,0,FN,1,4.392993529616073
2962,39629,4,0.0,0.0010000000474974,0.0,0.0,0.9980000257492064,12730,0.9599159955978394,0.8333333333333334,4,1,1,TP,1,0,42748,4,0.0026151339989155,0.0083366138860583,0.0144623750820755,0.0144482105970382,0.9273812174797058,0.9273812174797058,0.6363636255264282,4,1,1,TP,1,1.076148628997919
2963,39632,4,0.0,0.0010000000474974,0.0099999997764825,0.006000000052154,0.7699999809265137,12731,0.7232099771499634,0.75,4,1,1,TP,1,0,42751,4,0.009412569925189,0.0123089784756302,0.2964055836200714,0.172602578997612,0.2199742496013641,0.2964055836200714,0.5,2,1,0,FN,1,3.5004096266808618
